Order_ID,Order_Date,Region,Country,Product,Category,Customer_Type,Quantity,Unit_Price,Revenue,Material_Cost,Shipping_Cost,Operational_Cost,Total_Cost,Profit,Margin,Quarter
ORD014352,2024-02-23,Europe,Germany,Laptop,Computers,Retail,15,1430,21450,9749.52,1056.74,2335.42,13141.68,8308.32,38.73,1
ORD014353,2024-10-21,South America,Brazil,Smartphone,Mobile,Wholesale,12,2275,27300,11994.49,1557.53,2893.61,16445.63,10854.37,39.76,4
ORD014354,2024-07-14,Africa,Kenya,Smartwatch,Wearables,Retail,15,554,8310,3827.21,389.52,844.15,5060.88,3249.12,39.1,3
ORD014355,2024-01-26,Europe,Netherlands,Smartphone,Mobile,Wholesale,3,454,1362,589.07,96.77,161.82,847.66,514.34,37.76,1
ORD014356,2024-02-16,North America,USA,Printer,Office,Wholesale,4,2095,8380,3251.81,401.86,1032.51,4686.18,3693.82,44.08,1
ORD014357,2024-07-13,Africa,South Africa,Keyboard,Accessories,Wholesale,25,552,13800,4880.96,737.31,1897.26,7515.53,6284.47,45.54,3
ORD014358,2024-12-11,Asia,India,Smartwatch,Wearables,Retail,8,1817,14536,7871.85,635.89,2087.39,10595.13,3940.87,27.11,4
ORD014359,2024-07-15,Europe,France,Keyboard,Accessories,Retail,2,1674,3348,1462.17,474.12,407.35,2343.64,1004.36,30.0,3
ORD014360,2024-02-15,South America,Brazil,Laptop,Computers,Wholesale,6,2298,13788,5281.27,1011.52,1835.75,8128.54,5659.46,41.05,1
ORD014361,2024-03-01,Africa,Kenya,Printer,Office,Wholesale,25,752,18800,9480.96,854.36,2487.08,12822.4,5977.6,31.8,1
ORD014362,2024-01-14,Middle East,Qatar,Smartwatch,Wearables,Retail,14,2437,34118,17471.98,2509.65,3957.77,23939.4,10178.6,29.83,1
ORD014363,2024-10-08,Asia,China,Smartphone,Mobile,Retail,16,1087,17392,6508.38,710.82,1658.17,8877.37,8514.63,48.96,4
ORD014364,2024-11-12,Middle East,Qatar,Smartwatch,Wearables,Wholesale,7,1359,9513,3583.07,615.84,1377.08,5575.99,3937.01,41.39,4
ORD014365,2024-06-27,Middle East,UAE,Laptop,Computers,Retail,19,527,10013,4051.38,541.21,1198.81,5791.4,4221.6,42.16,2
ORD014366,2024-03-30,Africa,Kenya,Smartwatch,Wearables,Retail,18,315,5670,2699.61,256.79,469.53,3425.93,2244.07,39.58,1
ORD014367,2024-05-04,Asia,Singapore,Monitor,Accessories,Retail,3,1120,3360,1646.1,133.54,367.01,2146.65,1213.35,36.11,2
ORD014368,2024-11-23,Asia,China,Desktop,Computers,Wholesale,11,1659,18249,7082.54,1249.19,2622.04,10953.77,7295.23,39.98,4
ORD014369,2024-01-12,Asia,Japan,Smartphone,Mobile,Wholesale,8,1136,9088,3997.57,656.35,1044.12,5698.04,3389.96,37.3,1
ORD014370,2024-10-01,South America,Brazil,Smartwatch,Wearables,Wholesale,4,1240,4960,1812.47,313.62,490.15,2616.24,2343.76,47.25,4
ORD014371,2024-02-13,Europe,Netherlands,Tablet,Mobile,Wholesale,6,2253,13518,7410.85,812.77,1765.56,9989.18,3528.82,26.1,1
ORD014372,2024-02-14,Europe,Spain,Printer,Office,Retail,2,2052,4104,1932.8,233.98,571.72,2738.5,1365.5,33.27,1
ORD014373,2024-02-06,North America,USA,Mouse,Accessories,Wholesale,10,1586,15860,5617.69,523.29,1573.78,7714.76,8145.24,51.36,1
ORD014374,2024-08-09,Europe,Germany,Smartwatch,Wearables,Retail,22,1374,30228,12743.34,2274.67,3313.2,18331.21,11896.79,39.36,3
ORD014375,2024-11-06,Middle East,UAE,Headphones,Audio,Retail,2,1650,3300,1575.78,190.21,492.51,2258.5,1041.5,31.56,4
ORD014376,2024-04-24,North America,USA,Headphones,Audio,Retail,12,1990,23880,10732.6,738.78,2648.53,14119.91,9760.09,40.87,2
ORD014377,2024-04-26,North America,Canada,Headphones,Audio,Wholesale,17,416,7072,3739.88,456.79,929.99,5126.66,1945.34,27.51,2
ORD014378,2024-11-07,South America,Brazil,Mouse,Accessories,Wholesale,24,639,15336,6133.47,680.08,1890.35,8703.9,6632.1,43.25,4
ORD014379,2024-04-03,Africa,Egypt,Monitor,Accessories,Wholesale,20,944,18880,7067.58,868.64,2182.13,10118.35,8761.65,46.41,2
ORD014380,2024-02-23,Asia,Singapore,Smartphone,Mobile,Retail,1,1905,1905,813.87,94.71,171.78,1080.36,824.64,43.29,1
ORD014381,2024-05-11,Asia,Singapore,Smartwatch,Wearables,Retail,19,596,11324,5470.62,898.6,1575.51,7944.73,3379.27,29.84,2
ORD014382,2024-07-06,Africa,Egypt,Headphones,Audio,Retail,17,497,8449,4414.01,406.92,958.0,5778.93,2670.07,31.6,3
ORD014383,2024-03-08,Europe,Spain,Smartphone,Mobile,Retail,16,992,15872,7167.44,589.02,1618.12,9374.58,6497.42,40.94,1
ORD014384,2024-05-11,South America,Brazil,Headphones,Audio,Wholesale,3,708,2124,987.34,134.18,272.0,1393.52,730.48,34.39,2
ORD014385,2024-11-05,Africa,Kenya,Monitor,Accessories,Retail,3,456,1368,731.47,60.83,152.03,944.33,423.67,30.97,4
ORD014386,2024-05-28,North America,Mexico,Tablet,Mobile,Wholesale,6,1421,8526,4358.49,272.25,1212.27,5843.01,2682.99,31.47,2
ORD014387,2024-06-26,Asia,Singapore,Smartwatch,Wearables,Wholesale,18,350,6300,2915.73,500.66,613.1,4029.49,2270.51,36.04,2
ORD014388,2024-05-03,Asia,Singapore,Tablet,Mobile,Retail,22,307,6754,2398.68,372.63,831.59,3602.9,3151.1,46.66,2
ORD014389,2024-01-31,Europe,Netherlands,Monitor,Accessories,Wholesale,17,2183,37111,18650.89,2545.77,5039.95,26236.61,10874.39,29.3,1
ORD014390,2024-07-27,North America,Mexico,Headphones,Audio,Wholesale,13,1065,13845,5278.96,635.87,1725.81,7640.64,6204.36,44.81,3
ORD014391,2024-07-30,Middle East,Saudi Arabia,Smartwatch,Wearables,Retail,14,1998,27972,12985.45,1170.89,4067.17,18223.51,9748.49,34.85,3
ORD014392,2024-11-13,Middle East,Saudi Arabia,Mouse,Accessories,Wholesale,19,2080,39520,16476.39,2058.22,3493.02,22027.63,17492.37,44.26,4
ORD014393,2024-07-01,Europe,Italy,Smartphone,Mobile,Retail,6,89,534,219.3,53.88,67.29,340.47,193.53,36.24,3
ORD014394,2024-08-23,Africa,Kenya,Keyboard,Accessories,Wholesale,2,471,942,429.45,41.6,103.37,574.42,367.58,39.02,3
ORD014395,2024-05-05,Europe,France,Headphones,Audio,Wholesale,1,1680,1680,838.59,123.98,165.56,1128.13,551.87,32.85,2
ORD014396,2024-09-30,Asia,Japan,Smartwatch,Wearables,Wholesale,21,2306,48426,25192.05,3691.16,6765.58,35648.79,12777.21,26.39,3
ORD014397,2024-04-02,North America,USA,Smartphone,Mobile,Wholesale,14,1582,22148,8970.43,1594.37,2990.9,13555.7,8592.3,38.79,2
ORD014398,2024-12-25,Middle East,Saudi Arabia,Monitor,Accessories,Wholesale,22,2298,50556,19600.64,2312.66,5116.38,27029.68,23526.32,46.54,4
ORD014399,2024-06-21,North America,USA,Printer,Office,Retail,23,968,22264,8365.33,1300.15,1888.17,11553.65,10710.35,48.11,2
ORD014400,2024-09-12,South America,Brazil,Tablet,Mobile,Retail,2,306,612,276.41,33.56,50.57,360.54,251.46,41.09,3
ORD014401,2024-06-09,Middle East,Qatar,Desktop,Computers,Wholesale,16,2021,32336,14134.65,2494.95,4251.43,20881.03,11454.97,35.42,2
ORD014402,2024-03-12,Europe,Germany,Monitor,Accessories,Wholesale,3,1981,5943,2876.26,306.8,632.74,3815.8,2127.2,35.79,1
ORD014403,2024-06-14,Middle East,Saudi Arabia,Smartphone,Mobile,Wholesale,12,426,5112,2336.84,202.02,496.78,3035.64,2076.36,40.62,2
ORD014404,2024-09-15,Africa,Egypt,Desktop,Computers,Wholesale,18,895,16110,6329.28,1182.62,2220.4,9732.3,6377.7,39.59,3
ORD014405,2024-01-09,South America,Argentina,Desktop,Computers,Retail,11,1337,14707,5164.34,609.25,1747.56,7521.15,7185.85,48.86,1
ORD014406,2024-12-20,Middle East,UAE,Monitor,Accessories,Wholesale,10,2007,20070,7077.0,1293.83,1834.85,10205.68,9864.32,49.15,4
ORD014407,2024-05-08,Middle East,Saudi Arabia,Headphones,Audio,Wholesale,15,1452,21780,9906.38,749.67,2586.15,13242.2,8537.8,39.2,2
ORD014408,2024-02-05,Asia,Singapore,Monitor,Accessories,Retail,22,1994,43868,23730.92,1520.72,4513.41,29765.05,14102.95,32.15,1
ORD014409,2024-05-12,Europe,Germany,Laptop,Computers,Wholesale,20,710,14200,6059.18,890.31,1872.72,8822.21,5377.79,37.87,2
ORD014410,2024-11-02,Europe,France,Mouse,Accessories,Retail,22,1787,39314,19367.14,1521.16,3742.26,24630.56,14683.44,37.35,4
ORD014411,2024-03-31,South America,Argentina,Printer,Office,Wholesale,4,715,2860,1400.18,221.33,370.23,1991.74,868.26,30.36,1
ORD014412,2024-08-27,Middle East,UAE,Smartphone,Mobile,Wholesale,14,182,2548,1360.22,83.54,312.25,1756.01,791.99,31.08,3
ORD014413,2024-08-15,North America,Canada,Smartwatch,Wearables,Wholesale,13,2067,26871,10386.7,2103.89,3826.94,16317.53,10553.47,39.27,3
ORD014414,2024-07-27,Africa,Egypt,Printer,Office,Retail,24,2381,57144,29656.14,3109.13,7714.66,40479.93,16664.07,29.16,3
ORD014415,2024-05-10,South America,Brazil,Printer,Office,Wholesale,6,2460,14760,6203.45,710.39,1469.33,8383.17,6376.83,43.2,2
ORD014416,2024-09-19,Middle East,UAE,Mouse,Accessories,Wholesale,17,1260,21420,7915.2,1219.96,2371.02,11506.18,9913.82,46.28,3
ORD014417,2024-05-27,Asia,China,Smartphone,Mobile,Retail,21,2438,51198,21067.3,2281.63,5407.89,28756.82,22441.18,43.83,2
ORD014418,2024-03-16,North America,USA,Headphones,Audio,Wholesale,3,1641,4923,1744.41,188.62,574.29,2507.32,2415.68,49.07,1
ORD014419,2024-07-01,Europe,Netherlands,Desktop,Computers,Retail,23,264,6072,3208.58,927.26,856.25,4992.09,1079.91,17.79,3
ORD014420,2024-02-07,Africa,Kenya,Printer,Office,Retail,21,993,20853,8961.37,1533.47,2910.46,13405.3,7447.7,35.72,1
ORD014421,2024-05-31,Europe,France,Printer,Office,Wholesale,5,361,1805,807.44,131.06,231.86,1170.36,634.64,35.16,2
ORD014422,2024-03-17,North America,USA,Smartphone,Mobile,Retail,17,624,10608,4797.43,328.11,991.94,6117.48,4490.52,42.33,1
ORD014423,2024-07-14,Middle East,Qatar,Smartphone,Mobile,Wholesale,25,1518,37950,13960.44,1598.03,3859.31,19417.78,18532.22,48.83,3
ORD014424,2024-07-23,North America,USA,Tablet,Mobile,Wholesale,14,2496,34944,12936.81,2288.02,4784.55,20009.38,14934.62,42.74,3
ORD014425,2024-09-18,Africa,Egypt,Smartphone,Mobile,Retail,18,1541,27738,12040.76,935.56,2535.89,15512.21,12225.79,44.08,3
ORD014426,2024-06-26,Europe,Germany,Monitor,Accessories,Retail,2,2242,4484,2114.15,155.57,584.19,2853.91,1630.09,36.35,2
ORD014427,2024-03-23,Africa,South Africa,Smartwatch,Wearables,Wholesale,3,2249,6747,3187.76,415.28,782.64,4385.68,2361.32,35.0,1
ORD014428,2024-09-25,Africa,South Africa,Smartwatch,Wearables,Retail,15,1187,17805,7051.94,1093.73,2328.9,10474.57,7330.43,41.17,3
ORD014429,2024-04-09,Africa,South Africa,Printer,Office,Retail,1,1483,1483,574.08,47.75,190.3,812.13,670.87,45.24,2
ORD014430,2024-08-18,South America,Brazil,Desktop,Computers,Wholesale,25,1083,27075,13241.15,826.89,4034.23,18102.27,8972.73,33.14,3
ORD014431,2024-07-02,South America,Brazil,Headphones,Audio,Wholesale,24,1238,29712,11747.13,2328.78,3850.16,17926.07,11785.93,39.67,3
ORD014432,2024-10-15,Europe,Netherlands,Tablet,Mobile,Wholesale,8,505,4040,1817.21,299.62,386.59,2503.42,1536.58,38.03,4
ORD014433,2024-04-16,Asia,Singapore,Tablet,Mobile,Retail,15,2290,34350,17696.73,1589.32,3500.37,22786.42,11563.58,33.66,2
ORD014434,2024-08-15,Middle East,UAE,Keyboard,Accessories,Wholesale,18,2003,36054,18119.57,2500.36,3074.72,23694.65,12359.35,34.28,3
ORD014435,2024-10-27,Africa,Kenya,Tablet,Mobile,Retail,12,718,8616,3049.42,278.94,695.33,4023.69,4592.31,53.3,4
ORD014436,2024-07-27,Africa,Egypt,Smartwatch,Wearables,Retail,11,1348,14828,6330.94,910.03,1385.53,8626.5,6201.5,41.82,3
ORD014437,2024-04-24,Africa,Egypt,Desktop,Computers,Wholesale,20,304,6080,2736.18,437.0,673.19,3846.37,2233.63,36.74,2
ORD014438,2024-02-03,Africa,Egypt,Laptop,Computers,Wholesale,2,1094,2188,877.6,132.54,256.32,1266.46,921.54,42.12,1
ORD014439,2024-07-30,North America,Mexico,Mouse,Accessories,Wholesale,10,1274,12740,6392.52,743.48,1323.23,8459.23,4280.77,33.6,3
ORD014440,2024-09-27,Asia,China,Laptop,Computers,Wholesale,20,1961,39220,20829.89,2091.81,5644.19,28565.89,10654.11,27.16,3
ORD014441,2024-03-16,Europe,Netherlands,Smartphone,Mobile,Retail,7,1328,9296,4598.96,638.35,1105.77,6343.08,2952.92,31.77,1
ORD014442,2024-03-05,South America,Brazil,Laptop,Computers,Wholesale,22,1395,30690,16003.27,1598.91,4211.52,21813.7,8876.3,28.92,1
ORD014443,2024-02-11,Europe,Germany,Mouse,Accessories,Wholesale,23,1157,26611,13577.63,852.21,2985.72,17415.56,9195.44,34.56,1
ORD014444,2024-06-28,South America,Brazil,Headphones,Audio,Retail,14,880,12320,5504.36,623.3,1172.76,7300.42,5019.58,40.74,2
ORD014445,2024-03-22,North America,Canada,Mouse,Accessories,Retail,19,2143,40717,18562.94,3051.51,5953.9,27568.35,13148.65,32.29,1
ORD014446,2024-10-03,Europe,France,Laptop,Computers,Wholesale,14,1733,24262,10144.25,1484.35,2539.97,14168.57,10093.43,41.6,4
ORD014447,2024-03-23,Europe,Spain,Monitor,Accessories,Retail,20,1620,32400,15247.95,1758.93,4196.12,21203.0,11197.0,34.56,1
ORD014448,2024-11-22,South America,Argentina,Mouse,Accessories,Wholesale,23,350,8050,3087.96,408.71,855.64,4352.31,3697.69,45.93,4
ORD014449,2024-07-07,Africa,Kenya,Desktop,Computers,Retail,23,1880,43240,21416.95,3247.64,4806.55,29471.14,13768.86,31.84,3
ORD014450,2024-11-15,South America,Brazil,Printer,Office,Retail,10,433,4330,1686.7,321.4,493.57,2501.67,1828.33,42.22,4
ORD014451,2024-11-25,Asia,Singapore,Smartphone,Mobile,Wholesale,17,1946,33082,15597.13,2048.43,4784.63,22430.19,10651.81,32.2,4
ORD014452,2024-11-16,South America,Brazil,Monitor,Accessories,Wholesale,14,2345,32830,17225.37,1948.65,3814.29,22988.31,9841.69,29.98,4
ORD014453,2024-09-20,Europe,Germany,Printer,Office,Wholesale,25,948,23700,11995.91,1851.74,2010.96,15858.61,7841.39,33.09,3
ORD014454,2024-10-19,South America,Brazil,Mouse,Accessories,Wholesale,24,265,6360,3000.05,506.91,762.73,4269.69,2090.31,32.87,4
ORD014455,2024-01-30,Europe,Germany,Monitor,Accessories,Wholesale,19,656,12464,5483.9,508.99,1423.2,7416.09,5047.91,40.5,1
ORD014456,2024-09-09,South America,Brazil,Tablet,Mobile,Retail,21,424,8904,4785.26,627.9,887.48,6300.64,2603.36,29.24,3
ORD014457,2024-11-02,Europe,France,Mouse,Accessories,Wholesale,4,1655,6620,3536.27,213.73,589.39,4339.39,2280.61,34.45,4
ORD014458,2024-04-20,Africa,Kenya,Keyboard,Accessories,Wholesale,7,931,6517,3266.54,255.66,577.61,4099.81,2417.19,37.09,2
ORD014459,2024-04-08,Europe,France,Mouse,Accessories,Wholesale,24,236,5664,2284.64,263.26,691.87,3239.77,2424.23,42.8,2
ORD014460,2024-06-23,Europe,Spain,Headphones,Audio,Retail,19,1641,31179,16950.58,1599.88,4587.1,23137.56,8041.44,25.79,2
ORD014461,2024-11-02,Europe,Italy,Desktop,Computers,Retail,4,189,756,389.74,48.06,111.17,548.97,207.03,27.38,4
ORD014462,2024-09-20,Africa,Kenya,Printer,Office,Retail,23,327,7521,4087.3,529.03,918.56,5534.89,1986.11,26.41,3
ORD014463,2024-09-12,Africa,South Africa,Tablet,Mobile,Retail,13,1636,21268,10024.55,1235.95,2990.43,14250.93,7017.07,32.99,3
ORD014464,2024-05-16,South America,Brazil,Keyboard,Accessories,Wholesale,4,2164,8656,3481.98,415.75,1159.24,5056.97,3599.03,41.58,2
ORD014465,2024-11-05,North America,Mexico,Tablet,Mobile,Wholesale,6,1836,11016,5152.45,425.34,1143.33,6721.12,4294.88,38.99,4
ORD014466,2024-06-11,North America,Canada,Keyboard,Accessories,Retail,5,1633,8165,2919.77,588.98,915.63,4424.38,3740.62,45.81,2
ORD014467,2024-01-13,South America,Argentina,Smartwatch,Wearables,Retail,1,404,404,181.97,15.96,40.6,238.53,165.47,40.96,1
ORD014468,2024-03-21,Middle East,Saudi Arabia,Smartphone,Mobile,Retail,12,1027,12324,6547.15,789.19,1150.51,8486.85,3837.15,31.14,1
ORD014469,2024-06-11,Asia,Japan,Printer,Office,Wholesale,17,1837,31229,13260.81,1817.29,3692.44,18770.54,12458.46,39.89,2
ORD014470,2024-07-08,Middle East,Saudi Arabia,Printer,Office,Wholesale,8,1757,14056,5058.19,863.27,1204.45,7125.91,6930.09,49.3,3
ORD014471,2024-04-16,Middle East,Qatar,Keyboard,Accessories,Wholesale,21,1958,41118,22530.91,3032.61,6166.02,31729.54,9388.46,22.83,2
ORD014472,2024-10-05,Asia,Singapore,Keyboard,Accessories,Wholesale,11,1801,19811,8002.56,1072.4,2825.22,11900.18,7910.82,39.93,4
ORD014473,2024-09-03,South America,Argentina,Printer,Office,Retail,24,1133,27192,13569.64,1622.6,2602.75,17794.99,9397.01,34.56,3
ORD014474,2024-06-26,Africa,Kenya,Mouse,Accessories,Wholesale,20,2423,48460,21211.75,2184.2,3987.14,27383.09,21076.91,43.49,2
ORD014475,2024-04-28,Africa,Kenya,Mouse,Accessories,Wholesale,22,557,12254,6181.65,474.0,1708.79,8364.44,3889.56,31.74,2
ORD014476,2024-08-12,Asia,Japan,Monitor,Accessories,Wholesale,14,391,5474,2250.78,300.56,766.37,3317.71,2156.29,39.39,3
ORD014477,2024-09-16,Europe,Italy,Printer,Office,Retail,15,761,11415,4745.5,1712.15,1590.39,8048.04,3366.96,29.5,3
ORD014478,2024-11-11,North America,USA,Smartphone,Mobile,Retail,19,2270,43130,19982.48,3318.64,4514.65,27815.77,15314.23,35.51,4
ORD014479,2024-03-13,North America,Canada,Monitor,Accessories,Retail,5,2135,10675,4117.68,602.01,1136.75,5856.44,4818.56,45.14,1
ORD014480,2024-11-21,Middle East,Qatar,Smartphone,Mobile,Retail,18,972,17496,6521.98,651.9,2535.14,9709.02,7786.98,44.51,4
ORD014481,2024-05-20,Asia,India,Desktop,Computers,Wholesale,23,2298,52854,20500.98,2990.66,7636.72,31128.36,21725.64,41.11,2
ORD014482,2024-04-27,Middle East,UAE,Monitor,Accessories,Wholesale,13,360,4680,2258.14,198.34,575.27,3031.75,1648.25,35.22,2
ORD014483,2024-05-21,South America,Argentina,Printer,Office,Wholesale,17,1457,24769,9045.83,1891.66,2099.93,13037.42,11731.58,47.36,2
ORD014484,2024-10-23,Africa,Kenya,Monitor,Accessories,Retail,10,571,5710,2079.66,438.86,781.86,3300.38,2409.62,42.2,4
ORD014485,2024-08-29,Africa,Egypt,Desktop,Computers,Wholesale,18,307,5526,1963.3,351.72,499.73,2814.75,2711.25,49.06,3
ORD014486,2024-03-12,Europe,Germany,Smartphone,Mobile,Wholesale,23,237,5451,2307.98,171.43,452.86,2932.27,2518.73,46.21,1
ORD014487,2024-11-25,South America,Argentina,Mouse,Accessories,Retail,6,2012,12072,4348.64,583.4,1563.28,6495.32,5576.68,46.2,4
ORD014488,2024-05-26,Europe,Italy,Keyboard,Accessories,Wholesale,21,2365,49665,24355.18,2932.68,6589.71,33877.57,15787.43,31.79,2
ORD014489,2024-04-23,Middle East,Qatar,Tablet,Mobile,Retail,9,1522,13698,5887.5,928.85,1356.37,8172.72,5525.28,40.34,2
ORD014490,2024-06-10,Europe,Italy,Mouse,Accessories,Wholesale,10,1032,10320,4265.27,660.09,974.02,5899.38,4420.62,42.84,2
ORD014491,2024-11-17,North America,Canada,Mouse,Accessories,Retail,13,2369,30797,14306.97,1514.29,3513.06,19334.32,11462.68,37.22,4
ORD014492,2024-09-22,Asia,Japan,Tablet,Mobile,Retail,11,196,2156,883.32,87.05,282.71,1253.08,902.92,41.88,3
ORD014493,2024-01-24,North America,Mexico,Headphones,Audio,Wholesale,11,1836,20196,10215.59,751.26,2155.61,13122.46,7073.54,35.02,1
ORD014494,2024-01-06,Middle East,UAE,Keyboard,Accessories,Retail,23,375,8625,3136.81,676.76,991.75,4805.32,3819.68,44.29,1
ORD014495,2024-05-01,Asia,China,Smartwatch,Wearables,Wholesale,10,1471,14710,5308.95,651.56,1967.78,7928.29,6781.71,46.1,2
ORD014496,2024-03-07,Africa,Egypt,Keyboard,Accessories,Retail,6,2500,15000,5329.92,611.89,1919.68,7861.49,7138.51,47.59,1
ORD014497,2024-07-25,Middle East,Qatar,Keyboard,Accessories,Wholesale,12,2368,28416,11495.71,1484.69,2353.23,15333.63,13082.37,46.04,3
ORD014498,2024-06-07,North America,USA,Tablet,Mobile,Wholesale,25,829,20725,9827.16,1187.28,2523.26,13537.7,7187.3,34.68,2
ORD014499,2024-08-18,South America,Argentina,Keyboard,Accessories,Wholesale,1,2336,2336,989.44,92.01,193.05,1274.5,1061.5,45.44,3
ORD014500,2024-09-30,Asia,China,Smartwatch,Wearables,Wholesale,18,1758,31644,14245.99,1933.56,3824.41,20003.96,11640.04,36.78,3
ORD014501,2024-05-09,South America,Brazil,Tablet,Mobile,Retail,1,2435,2435,1219.4,156.45,260.39,1636.24,798.76,32.8,2
ORD014502,2024-12-23,Africa,Egypt,Mouse,Accessories,Wholesale,20,576,11520,4169.02,620.03,1145.04,5934.09,5585.91,48.49,4
ORD014503,2024-01-09,South America,Argentina,Laptop,Computers,Retail,8,900,7200,3218.33,533.88,610.81,4363.02,2836.98,39.4,1
ORD014504,2024-06-18,Asia,India,Tablet,Mobile,Wholesale,25,406,10150,5425.14,450.84,1475.44,7351.42,2798.58,27.57,2
ORD014505,2024-09-25,North America,USA,Smartphone,Mobile,Wholesale,17,1753,29801,13698.99,1111.33,3196.38,18006.7,11794.3,39.58,3
ORD014506,2024-05-10,Middle East,UAE,Mouse,Accessories,Wholesale,1,1082,1082,583.47,70.23,112.11,765.81,316.19,29.22,2
ORD014507,2024-04-29,Africa,Kenya,Monitor,Accessories,Retail,16,2060,32960,16735.4,2124.13,3128.39,21987.92,10972.08,33.29,2
ORD014508,2024-10-16,Asia,Japan,Tablet,Mobile,Retail,11,413,4543,2293.81,257.42,676.57,3227.8,1315.2,28.95,4
ORD014509,2024-05-10,North America,Mexico,Keyboard,Accessories,Retail,3,2218,6654,3354.43,397.15,597.9,4349.48,2304.52,34.63,2
ORD014510,2024-12-26,South America,Brazil,Desktop,Computers,Retail,16,598,9568,3745.96,765.29,1178.33,5689.58,3878.42,40.54,4
ORD014511,2024-06-15,Middle East,Saudi Arabia,Smartwatch,Wearables,Wholesale,19,83,1577,743.53,66.0,127.54,937.07,639.93,40.58,2
ORD014512,2024-04-05,Asia,India,Smartwatch,Wearables,Wholesale,20,1161,23220,10803.71,1845.42,1920.66,14569.79,8650.21,37.25,2
ORD014513,2024-01-11,South America,Argentina,Smartwatch,Wearables,Retail,24,114,2736,1269.07,114.65,275.28,1659.0,1077.0,39.36,1
ORD014514,2024-05-04,South America,Brazil,Smartphone,Mobile,Retail,10,1418,14180,7012.33,499.63,1605.56,9117.52,5062.48,35.7,2
ORD014515,2024-10-09,Europe,France,Smartphone,Mobile,Retail,11,1915,21065,10669.21,1201.36,1849.93,13720.5,7344.5,34.87,4
ORD014516,2024-10-26,South America,Brazil,Monitor,Accessories,Retail,22,2240,49280,20861.08,3703.05,5396.38,29960.51,19319.49,39.2,4
ORD014517,2024-02-14,Asia,Singapore,Smartwatch,Wearables,Wholesale,8,824,6592,3435.51,348.31,791.53,4575.35,2016.65,30.59,1
ORD014518,2024-12-22,Asia,Japan,Printer,Office,Wholesale,24,869,20856,8500.39,1022.36,3002.12,12524.87,8331.13,39.95,4
ORD014519,2024-10-08,Europe,Spain,Monitor,Accessories,Wholesale,17,563,9571,4300.77,317.85,1128.82,5747.44,3823.56,39.95,4
ORD014520,2024-03-06,North America,USA,Laptop,Computers,Wholesale,22,1568,34496,16836.94,2082.35,4376.74,23296.03,11199.97,32.47,1
ORD014521,2024-02-18,Europe,France,Smartwatch,Wearables,Retail,5,485,2425,1231.93,185.94,303.31,1721.18,703.82,29.02,1
ORD014522,2024-08-30,Middle East,Saudi Arabia,Laptop,Computers,Wholesale,16,2106,33696,12881.7,2310.44,4329.26,19521.4,14174.6,42.07,3
ORD014523,2024-01-09,Middle East,Saudi Arabia,Smartwatch,Wearables,Wholesale,12,1812,21744,9694.73,827.22,2780.47,13302.42,8441.58,38.82,1
ORD014524,2024-07-01,South America,Argentina,Monitor,Accessories,Wholesale,5,524,2620,1309.61,102.52,262.43,1674.56,945.44,36.09,3
ORD014525,2024-09-30,Asia,China,Smartwatch,Wearables,Retail,24,1299,31176,15196.48,1007.74,3096.15,19300.37,11875.63,38.09,3
ORD014526,2024-06-06,Middle East,Qatar,Laptop,Computers,Retail,7,980,6860,3729.52,495.36,731.01,4955.89,1904.11,27.76,2
ORD014527,2024-12-24,North America,USA,Tablet,Mobile,Retail,1,1458,1458,730.88,91.36,168.48,990.72,467.28,32.05,4
ORD014528,2024-09-11,South America,Argentina,Mouse,Accessories,Retail,25,1305,32625,15234.93,1942.13,2759.68,19936.74,12688.26,38.89,3
ORD014529,2024-06-12,Europe,Spain,Tablet,Mobile,Retail,23,368,8464,3491.5,656.76,1209.29,5357.55,3106.45,36.7,2
ORD014530,2024-07-02,Asia,India,Smartwatch,Wearables,Wholesale,13,2382,30966,11222.05,1019.61,2545.48,14787.14,16178.86,52.25,3
ORD014531,2024-01-26,North America,USA,Monitor,Accessories,Retail,22,708,15576,5621.69,483.02,2142.86,8247.57,7328.43,47.05,1
ORD014532,2024-08-31,Africa,Kenya,Mouse,Accessories,Wholesale,11,223,2453,1324.72,110.01,247.4,1682.13,770.87,31.43,3
ORD014533,2024-04-10,South America,Argentina,Keyboard,Accessories,Retail,25,1769,44225,19087.96,2069.19,3991.67,25148.82,19076.18,43.13,2
ORD014534,2024-02-19,North America,Canada,Printer,Office,Wholesale,15,1785,26775,10212.84,1951.99,3097.37,15262.2,11512.8,43.0,1
ORD014535,2024-12-15,North America,USA,Keyboard,Accessories,Wholesale,18,2500,45000,23926.28,2606.82,4440.29,30973.39,14026.61,31.17,4
ORD014536,2024-11-16,Europe,Italy,Mouse,Accessories,Wholesale,4,543,2172,1101.64,145.18,179.42,1426.24,745.76,34.34,4
ORD014537,2024-09-05,South America,Brazil,Keyboard,Accessories,Retail,25,1323,33075,17343.85,2383.72,4512.18,24239.75,8835.25,26.71,3
ORD014538,2024-09-03,Africa,Kenya,Tablet,Mobile,Wholesale,20,357,7140,3830.58,308.79,908.02,5047.39,2092.61,29.31,3
ORD014539,2024-01-07,Europe,Germany,Tablet,Mobile,Wholesale,6,2104,12624,4723.11,391.88,1834.52,6949.51,5674.49,44.95,1
